IDFolio,Factor,DiaEncuesta,DiaEncuestaHogar
613088,35.2105403772069,Jueves,4
613089,81.39746406019506,Jueves,4
613110,71.28925459698844,Jueves,4
613119,34.193993478284824,Jueves,4
1435001,32.169097445411836,Miércoles,3
1454201,46.486184554033706,Martes,2
1454202,56.758280247147894,Martes,2
3406901,19.39612381683489,Martes,2
3406902,29.127117460164275,Martes,2
4400001,39.52337388638605,Miércoles,3
4400002,22.209929881479297,Miércoles,3
4400003,45.61340853507907,Miércoles,3
4400201,22.209929881479297,Miércoles,3
4400202,22.209929881479297,Jueves,4
4400203,22.209929881479297,Jueves,4
4400204,45.61340853507907,Jueves,4
4401501,22.209929881479297,Miércoles,3
4401502,22.209929881479297,Miércoles,3
4405201,45.61340853507907,Miércoles,3
7401207,33.7340389612036,Martes,2
7401208,41.55988360953953,Martes,2
7401209,39.71145378181794,Martes,2
7401210,47.96371775348965,Martes,2
7401211,27.52376005931139,Martes,2
7401212,33.7340389612036,Martes,2
7401213,33.7340389612036,Martes,2
7401214,33.7340389612036,Martes,2
7401215,41.55988360953953,Martes,2
7401216,47.96371775348965,Martes,2
7413101,82.44266368568337,Jueves,4
7418101,47.96371775348965,Jueves,4
8400301,27.084164121013576,Jueves,4
8400302,27.599752288618923,Jueves,4
8400303,27.599752288618923,Miércoles,3
8400304,29.09207735618745,Miércoles,3
8400305,27.084164121013576,Miércoles,3
8400306,105.70422279202276,Miércoles,3
8400307,40.00941542440374,Miércoles,3
8400605,40.00941542440374,Martes,2
8400606,64.09212832593833,Martes,2
8400607,29.09207735618745,Martes,2
9450501,41.62135128675111,Jueves,4
9450502,25.135251363557416,Jueves,4
9454501,25.135251363557416,Jueves,4
9460601,25.135251363557416,Jueves,4
9460602,60.98215226554029,Jueves,4
9460603,45.458301141004846,Jueves,4
9473201,60.98215226554029,Jueves,4
9473202,86.40769197546668,Jueves,4
12477501,35.264621491203776,Martes,2
13505301,40.099154024978475,Martes,2
13505302,147.67060249441582,Martes,2
13505303,28.972784791816355,Martes,2
13510403,43.986636506506436,Miércoles,3
13510404,31.105326939952132,Miércoles,3
13514301,40.099154024978475,Martes,2
13514302,28.972784791816355,Martes,2
14542001,54.421986617443295,Jueves,4
14542002,19.74660168598448,Jueves,4
15536301,55.85549306880018,Miércoles,3
15536702,33.73128970867012,Miércoles,3
15536703,55.85549306880018,Miércoles,3
16545602,14.086514653331268,Jueves,4
18512302,26.59442186114486,Jueves,4
19521201,22.587707594572834,Jueves,4
20409801,28.084073307931966,Jueves,4
21511901,46.07311888515541,Miércoles,3
21511902,29.651958700544878,Miércoles,3
21511903,42.11807687693003,Miércoles,3
21511904,29.651958700544878,Miércoles,3
21511905,78.42776082621725,Miércoles,3
21511906,78.42776082621725,Miércoles,3
21511907,29.651958700544878,Miércoles,3
21511908,37.672294357960546,Miércoles,3
21511909,29.651958700544878,Miércoles,3
21511913,29.651958700544878,Martes,2
21511914,37.672294357960546,Martes,2
21511915,37.77753240889819,Martes,2
21511916,37.77753240889819,Martes,2
21511917,37.77753240889819,Martes,2
21511918,37.672294357960546,Martes,2
21511919,78.42776082621725,Martes,2
21511939,37.77753240889819,Martes,2
21511940,29.651958700544878,Martes,2
21511941,37.77753240889819,Miércoles,3
21511942,42.11807687693003,Miércoles,3
21640604,37.77753240889819,Miércoles,3
21640605,37.77753240889819,Miércoles,3
21640606,37.77753240889819,Miércoles,3
21640609,29.651958700544878,Miércoles,3
21640610,29.651958700544878,Miércoles,3
21640611,42.11807687693003,Miércoles,3
21640612,29.651958700544878,Miércoles,3
21640613,37.77753240889819,Miércoles,3
21640614,42.11807687693003,Miércoles,3
21640615,37.672294357960546,Miércoles,3
21640617,29.651958700544878,Martes,2
22475612,21.897531154244923,Jueves,4
22481216,51.97858271880556,Miércoles,3
22502309,30.594395880910554,Martes,2
22502310,37.354868162657816,Miércoles,3
23414406,239.44016887457002,Martes,2
23414407,35.330637301377635,Martes,2
23414408,53.41438156592058,Martes,2
23414409,20.903930903477235,Martes,2
23414410,20.903930903477235,Martes,2
23414412,20.903930903477235,Miércoles,3
24468005,40.43264795657896,Miércoles,3
26414501,22.188527696617584,Jueves,4
26414502,42.10215108431359,Jueves,4
26414503,61.73973409183241,Jueves,4
26420501,42.10215108431359,Miércoles,3
26426801,22.188527696617584,Miércoles,3
26441503,22.188527696617584,Miércoles,3
26448603,48.776170322816746,Martes,2
26448604,22.188527696617584,Jueves,4
26448605,22.188527696617584,Jueves,4
26448606,50.303490982081215,Jueves,4
26448607,22.188527696617584,Miércoles,3
26448608,42.10215108431359,Miércoles,3
26448609,42.10215108431359,Miércoles,3
26448610,22.188527696617584,Miércoles,3
27404401,10.378310970202874,Martes,2
27404402,10.378310970202874,Martes,2
27404403,10.378310970202874,Martes,2
28424103,106.91676046555772,Martes,2
28425701,47.00618436821126,Martes,2
28452501,106.91676046555772,Miércoles,3
28452503,24.79543698600265,Miércoles,3
28452507,47.00618436821126,Miércoles,3
29436102,30.73847029534615,Jueves,4
29441601,33.992435177382404,Jueves,4
29441602,30.73847029534615,Jueves,4
29441603,33.992435177382404,Jueves,4
29448301,42.21594201941898,Miércoles,3
29448302,30.73847029534615,Miércoles,3
29459701,42.21594201941898,Miércoles,3
29459702,30.73847029534615,Miércoles,3
29459703,42.21594201941898,Miércoles,3
29640901,45.76547643790953,Jueves,4
29640903,58.907929399365464,Jueves,4
29640904,33.992435177382404,Jueves,4
29640905,30.73847029534615,Jueves,4
29640906,33.992435177382404,Jueves,4
29640907,46.74244670672864,Jueves,4
29640909,42.21594201941898,Jueves,4
30445701,40.740649799560316,Jueves,4
30448801,58.95033253295382,Jueves,4
30448802,58.95033253295382,Jueves,4
30453001,32.742692430234264,Martes,2
30453002,23.733514656498823,Martes,2
30453003,23.733514656498823,Martes,2
30453004,39.47106210735642,Martes,2
30453005,32.742692430234264,Martes,2
30453006,23.733514656498823,Martes,2
30459604,32.742692430234264,Jueves,4
30461601,39.47106210735642,Jueves,4
30473104,39.47106210735642,Miércoles,3
30473105,32.742692430234264,Miércoles,3
30473106,32.742692430234264,Miércoles,3
30473107,23.733514656498823,Jueves,4
30640529,23.733514656498823,Martes,2
30640530,32.742692430234264,Martes,2
30640531,23.733514656498823,Martes,2
30640532,23.733514656498823,Martes,2
30640533,23.733514656498823,Martes,2
30640534,58.95033253295382,Martes,2
30640535,23.733514656498823,Martes,2
30640536,32.742692430234264,Martes,2
30640537,39.47106210735642,Martes,2
30640538,32.742692430234264,Martes,2
30640539,23.733514656498823,Jueves,4
30640540,23.733514656498823,Jueves,4
30640541,39.47106210735642,Jueves,4
30640542,32.742692430234264,Jueves,4
30640543,32.742692430234264,Jueves,4
30640544,23.733514656498823,Jueves,4
30640545,99.07227020563712,Jueves,4
30640546,40.740649799560316,Jueves,4
30640547,23.733514656498823,Jueves,4
30640555,39.47106210735642,Miércoles,3
30640556,23.733514656498823,Miércoles,3
32484701,28.535135396980486,Martes,2
32484702,28.535135396980486,Martes,2
32494201,28.535135396980486,Miércoles,3
32494202,28.535135396980486,Miércoles,3
32500201,28.535135396980486,Miércoles,3
32512201,28.535135396980486,Miércoles,3
32518501,40.94690913382937,Miércoles,3
32518502,28.535135396980486,Miércoles,3
33483641,48.92125113876802,Miércoles,3
34593501,26.428532559524683,Martes,2
34593502,41.37164578590441,Martes,2
34593503,41.37164578590441,Martes,2
34593504,41.37164578590441,Martes,2
34608201,31.372275641302476,Miércoles,3
34608202,26.428532559524683,Miércoles,3
34608203,44.93698728421096,Miércoles,3
34608204,41.37164578590441,Miércoles,3
34622802,31.372275641302476,Jueves,4
34626501,26.428532559524683,Jueves,4
34626503,26.428532559524683,Jueves,4
36628201,33.77913643389494,Jueves,4
36628202,33.77913643389494,Jueves,4
36628203,36.16690415748494,Jueves,4
36628204,36.16690415748494,Jueves,4
37579401,33.765546455139216,Martes,2
37579402,38.055462319554636,Miércoles,3
37579403,56.0789661513505,Martes,2
37586605,54.376289818535746,Martes,2
37586606,41.18013900991157,Martes,2
37586607,39.715084539973475,Martes,2
37586608,39.715084539973475,Martes,2
37586609,41.18013900991157,Miércoles,3
37586610,39.715084539973475,Jueves,4
37586613,38.055462319554636,Miércoles,3
37586621,38.055462319554636,Jueves,4
37590502,54.376289818535746,Jueves,4
38600001,34.44891103698015,Jueves,4
38600002,29.02546536776762,Jueves,4
38600003,29.02546536776762,Jueves,4
38600004,29.02546536776762,Jueves,4
38600007,55.15207421415311,Jueves,4
38603105,29.02546536776762,Miércoles,3
38603106,34.44891103698015,Miércoles,3
38604401,31.720469599585535,Martes,2
38604403,31.720469599585535,Martes,2
38604404,31.720469599585535,Martes,2
38605103,31.720469599585535,Martes,2
38605104,34.44891103698015,Miércoles,3
38605701,29.02546536776762,Martes,2
38605702,55.15207421415311,Martes,2
38605703,34.44891103698015,Martes,2
38605704,101.75784965868273,Martes,2
38607002,55.15207421415311,Miércoles,3
38607003,29.02546536776762,Jueves,4
38607004,29.02546536776762,Miércoles,3
38607701,63.61002617345468,Martes,2
38607702,34.44891103698015,Martes,2
38607703,34.44891103698015,Martes,2
38607704,55.15207421415311,Martes,2
38607705,34.44891103698015,Martes,2
38608704,29.02546536776762,Miércoles,3
38608705,31.720469599585535,Miércoles,3
38608706,31.720469599585535,Miércoles,3
38608707,34.44891103698015,Jueves,4
38608708,34.44891103698015,Miércoles,3
38608709,34.44891103698015,Jueves,4
38608711,34.44891103698015,Jueves,4
38611502,34.44891103698015,Miércoles,3
38611503,34.44891103698015,Miércoles,3
38611504,34.44891103698015,Jueves,4
38612801,29.02546536776762,Miércoles,3
38612802,34.44891103698015,Miércoles,3
38612803,34.44891103698015,Miércoles,3
38612804,34.44891103698015,Martes,2
38616501,31.720469599585535,Jueves,4
38616502,29.02546536776762,Jueves,4
38618001,63.61002617345468,Jueves,4
38618002,29.02546536776762,Jueves,4
38618003,29.02546536776762,Miércoles,3
38624705,55.15207421415311,Jueves,4
38624708,29.02546536776762,Jueves,4
38624717,34.44891103698015,Martes,2
38626601,34.44891103698015,Martes,2
38626602,140.13113472049412,Miércoles,3
38626603,31.720469599585535,Jueves,4
38626604,55.15207421415311,Jueves,4
38626605,31.720469599585535,Jueves,4
38630521,29.02546536776762,Miércoles,3
38630522,31.720469599585535,Miércoles,3
38630523,31.720469599585535,Miércoles,3
38630524,63.61002617345468,Miércoles,3
38630525,29.02546536776762,Miércoles,3
38630526,55.15207421415311,Jueves,4
38630527,34.44891103698015,Jueves,4
38630528,29.02546536776762,Jueves,4
38630529,34.44891103698015,Jueves,4
38630530,31.720469599585535,Jueves,4
38630531,55.15207421415311,Jueves,4
38630532,31.720469599585535,Jueves,4
38630533,34.44891103698015,Jueves,4
38630534,29.02546536776762,Jueves,4
38630535,140.13113472049412,Jueves,4
38630536,63.61002617345468,Jueves,4
38630537,55.15207421415311,Jueves,4
38630538,34.44891103698015,Jueves,4
38630539,29.02546536776762,Jueves,4
39547901,40.23238097518763,Jueves,4
39562401,32.95113733039413,Martes,2
39568302,32.95113733039413,Jueves,4
39568306,38.169945420876815,Jueves,4
39568307,40.23238097518763,Jueves,4
39578403,65.15043788280086,Jueves,4
39581301,32.95113733039413,Miércoles,3
39592201,38.169945420876815,Jueves,4
39592202,38.169945420876815,Jueves,4
39592203,65.15043788280086,Jueves,4
39592204,40.23238097518763,Jueves,4
39594801,40.81904557102789,Jueves,4
39594802,40.81904557102789,Jueves,4
39595601,32.95113733039413,Martes,2
39595602,40.81904557102789,Miércoles,3
39595603,40.81904557102789,Miércoles,3
39597201,40.81904557102789,Miércoles,3
39597202,38.27323180430261,Miércoles,3
39597203,32.95113733039413,Miércoles,3
39597204,32.95113733039413,Miércoles,3
39597205,38.169945420876815,Miércoles,3
39597206,40.23238097518763,Miércoles,3
39601401,38.169945420876815,Martes,2
40571601,27.79769255471618,Miércoles,3
40579101,26.808741698541326,Miércoles,3
40581401,63.091330648753434,Miércoles,3
41567801,26.161992237386407,Martes,2
41572501,47.39790257127969,Jueves,4
42532201,22.6098917565134,Miércoles,3
42540501,38.648428968290474,Miércoles,3
42552001,54.76227751172435,Jueves,4
42552002,28.809936307545932,Jueves,4
43541301,40.86453780803458,Martes,2
43541302,40.86453780803458,Martes,2
44584811,31.703789388050787,Miércoles,3
44584812,25.732872724648992,Miércoles,3
44584813,31.703789388050787,Miércoles,3
44584814,31.703789388050787,Miércoles,3
44584824,31.703789388050787,Martes,2
44584825,31.703789388050787,Martes,2
44584826,67.55828141519322,Martes,2
44584827,46.03326779575274,Martes,2
44584828,25.732872724648992,Martes,2
44584829,46.03326779575274,Martes,2
44584830,36.12667487182033,Martes,2
44584832,31.703789388050787,Jueves,4
44584833,25.732872724648992,Jueves,4
44584834,46.03326779575274,Jueves,4
44584835,25.732872724648992,Jueves,4
44584836,36.12667487182033,Martes,2
44584837,31.703789388050787,Martes,2
44584838,36.12667487182033,Martes,2
44584839,36.12667487182033,Martes,2
44584840,46.03326779575274,Martes,2
44587001,143.7509784682764,Miércoles,3
44587002,46.03326779575274,Miércoles,3
44587003,31.703789388050787,Miércoles,3
44589801,143.7509784682764,Miércoles,3
44592801,59.66541491839098,Jueves,4
44592802,25.732872724648992,Jueves,4
44596502,46.03326779575274,Jueves,4
44596503,46.03326779575274,Jueves,4
44596504,25.732872724648992,Jueves,4
44606801,36.12667487182033,Jueves,4
44606802,25.732872724648992,Jueves,4
44606804,46.03326779575274,Jueves,4
44606805,31.703789388050787,Jueves,4
44617002,46.03326779575274,Jueves,4
46122430,23.715030093437004,Martes,2
46122434,45.499793141984654,Martes,2
46126031,28.522841927943443,Martes,2
46126032,40.99589205698053,Martes,2
48131101,56.958988287716856,Martes,2
48131102,24.256941196835488,Martes,2
51063801,25.856899941215943,Jueves,4
51065205,32.9757227253198,Jueves,4
51066501,44.238380801947116,Jueves,4
51066502,25.856899941215943,Jueves,4
51067501,52.148269987374924,Martes,2
51067502,36.28209527916209,Martes,2
51069101,32.9757227253198,Jueves,4
51069102,52.148269987374924,Jueves,4
51069103,36.28209527916209,Jueves,4
51073101,52.148269987374924,Jueves,4
51073102,36.28209527916209,Jueves,4
51073103,36.28209527916209,Jueves,4
51073104,44.238380801947116,Jueves,4
56126801,30.99532808564715,Martes,2
56126802,55.91864146967635,Martes,2
58137221,144.86829441213828,Jueves,4
58137222,97.37193475354694,Jueves,4
58140313,15.40631293622216,Martes,2
58140318,88.31820109922778,Jueves,4
58140319,69.40641907519193,Jueves,4
58140320,20.074881097331925,Jueves,4
63139209,29.386546864853763,Jueves,4
63294410,36.15205192690704,Jueves,4
64150301,33.34300898129349,Jueves,4
64150302,33.34300898129349,Jueves,4
65134106,22.89809896559825,Miércoles,3
67252601,22.561715560017575,Martes,2
67252602,22.561715560017575,Martes,2
67252801,54.27142567444559,Martes,2
67252802,52.00289448362678,Martes,2
68158707,45.66175346299284,Jueves,4
69087102,66.18173487098518,Miércoles,3
69087103,29.143420757698504,Miércoles,3
69087104,32.718388884381326,Miércoles,3
69087201,39.83661357413377,Miércoles,3
69279101,32.718388884381326,Miércoles,3
70187002,34.591531699846314,Jueves,4
82035008,54.10460890924299,Miércoles,3
82035010,31.369346416193125,Miércoles,3
82035011,42.67919066000421,Miércoles,3
82037313,43.129502504193866,Jueves,4
84001205,29.09207735618745,Martes,2
84001206,27.084164121013576,Martes,2
84001207,64.09212832593833,Jueves,4
84002701,64.09212832593833,Miércoles,3
84002702,27.084164121013576,Miércoles,3
84006001,29.09207735618745,Jueves,4
84007301,40.00941542440374,Jueves,4
84103705,29.09207735618745,Martes,2
84103706,40.00941542440374,Martes,2
84107603,133.21481989062832,Miércoles,3
84107604,27.084164121013576,Miércoles,3
84225802,27.599752288618923,Jueves,4
84225803,40.00941542440374,Jueves,4
85007802,30.285056391297136,Martes,2
85007803,38.45458867787065,Jueves,4
85008001,31.19225895717912,Martes,2
85008008,30.285056391297136,Martes,2
85103001,79.24432057859333,Miércoles,3
85103002,31.19225895717912,Miércoles,3
85103003,58.04942894503301,Miércoles,3
87025705,35.99494838798533,Jueves,4
88015901,31.363267823029176,Miércoles,3
88015902,36.74653582293018,Miércoles,3
88026501,38.96414549025242,Miércoles,3
88173612,36.74653582293018,Miércoles,3
91209701,31.139492402324578,Martes,2
91209702,19.914803077342825,Martes,2
92522501,33.09888411851159,Miércoles,3
92522503,31.631401210615877,Miércoles,3
92522504,39.977018835372256,Miércoles,3
92522505,53.8837006790753,Miércoles,3
92522507,53.8837006790753,Miércoles,3
92522508,31.631401210615877,Miércoles,3
92522509,53.8837006790753,Miércoles,3
92529501,39.977018835372256,Jueves,4
92529502,31.631401210615877,Jueves,4
92529503,31.631401210615877,Jueves,4
92529504,45.809792253660106,Jueves,4
92529510,33.09888411851159,Martes,2
92529511,31.631401210615877,Martes,2
92529512,31.631401210615877,Martes,2
92529513,33.09888411851159,Martes,2
92529514,33.09888411851159,Martes,2
92529515,67.4692989450899,Martes,2
92529516,31.631401210615877,Martes,2
92529606,53.8837006790753,Martes,2
92529607,39.977018835372256,Martes,2
92529608,33.09888411851159,Martes,2
92529609,67.4692989450899,Martes,2
92529611,45.809792253660106,Miércoles,3
92529612,53.8837006790753,Miércoles,3
92529613,39.977018835372256,Miércoles,3
92529614,33.09888411851159,Miércoles,3
92529615,31.631401210615877,Miércoles,3
92529616,31.631401210615877,Jueves,4
92529620,31.631401210615877,Miércoles,3
100158,54.40824408573832,Miércoles,3
100488,22.209929881479297,Martes,2
100719,22.209929881479297,Miércoles,3
100720,56.64828071235735,Miércoles,3
100809,56.64828071235735,Martes,2
101179,22.209929881479297,Miércoles,3
101289,41.55988360953953,Martes,2
101290,33.7340389612036,Martes,2
101291,33.7340389612036,Martes,2
101300,27.52376005931139,Miércoles,3
101309,41.55988360953953,Martes,2
101913,82.44266368568337,Martes,2
101914,41.55988360953953,Martes,2
101919,39.71145378181794,Martes,2
101979,18.067452705639536,Jueves,4
102006,72.94155816110822,Miércoles,3
102362,30.11563451174941,Jueves,4
102368,42.43613866574628,Jueves,4
102370,21.425099004623142,Jueves,4
102735,41.62135128675111,Jueves,4
102871,25.135251363557416,Jueves,4
102877,22.116415183775167,Jueves,4
102910,45.458301141004846,Jueves,4
102925,22.116415183775167,Jueves,4
102926,22.116415183775167,Jueves,4
102937,41.62135128675111,Martes,2
102982,41.62135128675111,Miércoles,3
103025,45.458301141004846,Miércoles,3
103188,56.25851460220861,Martes,2
103203,23.30389268429253,Jueves,4
103330,28.606587485703052,Martes,2
103363,23.30389268429253,Jueves,4
103376,32.89340334323082,Jueves,4
103461,34.594369900676234,Jueves,4
103530,111.42206665057483,Jueves,4
103537,47.879586895496686,Martes,2
103548,35.264621491203776,Martes,2
103549,42.238720183924016,Martes,2
103551,35.264621491203776,Martes,2
103582,28.972784791816355,Jueves,4
103627,31.105326939952132,Martes,2
103849,35.37492815403636,Miércoles,3
103850,35.37492815403636,Martes,2
103872,23.55662167482668,Jueves,4
103905,32.556135099464825,Martes,2
103945,68.68132227943285,Jueves,4
103955,54.421986617443295,Martes,2
104010,25.57422511136024,Martes,2
104280,40.664516657044345,Martes,2
104292,26.59442186114486,Martes,2
104838,37.672294357960546,Martes,2
104850,46.07311888515541,Martes,2
104855,37.672294357960546,Martes,2
104910,37.77753240889819,Martes,2
104931,37.672294357960546,Jueves,4
104955,29.651958700544878,Martes,2
105061,29.651958700544878,Martes,2
107845,37.672294357960546,Jueves,4
107849,37.672294357960546,Miércoles,3
107851,29.651958700544878,Martes,2
107946,37.77753240889819,Miércoles,3
107947,29.651958700544878,Miércoles,3
107948,37.77753240889819,Miércoles,3
107953,37.77753240889819,Miércoles,3
107956,37.672294357960546,Miércoles,3
107961,29.651958700544878,Jueves,4
107963,37.77753240889819,Jueves,4
107964,78.42776082621725,Miércoles,3
107967,42.11807687693003,Jueves,4
107968,29.651958700544878,Martes,2
107969,46.07311888515541,Miércoles,3
107970,42.11807687693003,Jueves,4
107971,42.11807687693003,Martes,2
